NIM,FAKULTAS,PROGRAM STUDI,JALUR,PROVINSI,PENGHASILAN,JK,Pendidikan
2282190018,2. FKIP,Pendidikan Kimia,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,02_SLTP
2282190023,2. FKIP,Pendidikan Kimia,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,02_SLTP
2282190025,2. FKIP,Pendidikan Kimia,2_SBMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,P,03_SLTA
2282190026,2. FKIP,Pendidikan Kimia,2_SBMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,P,03_SLTA
2282190029,2. FKIP,Pendidikan Kimia,2_SBMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
2282190030,2. FKIP,Pendidikan Kimia,2_SBMPTN,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
2282190031,2. FKIP,Pendidikan Kimia,2_SBMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,P,03_SLTA
2282190034,2. FKIP,Pendidikan Kimia,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
2282190035,2. FKIP,Pendidikan Kimia,2_SBMPTN,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
2282190036,2. FKIP,Pendidikan Kimia,2_SBMPTN,Dki Jakarta,4) 3.500.000 - 5.000.000,P,03_SLTA
2282190038,2. FKIP,Pendidikan Kimia,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
2282190040,2. FKIP,Pendidikan Kimia,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
2282190042,2. FKIP,Pendidikan Kimia,2_SBMPTN,Jawa Barat,1) <= 500.000,P,03_SLTA
2282190044,2. FKIP,Pendidikan Kimia,2_SBMPTN,Jawa Barat,2) 500.000 - 2.000.000,P,03_SLTA
2282190046,2. FKIP,Pendidikan Kimia,2_SBMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,P,03_SLTA
2282190048,2. FKIP,Pendidikan Kimia,2_SBMPTN,Jawa Barat,1) <= 500.000,P,03_SLTA
2282190049,2. FKIP,Pendidikan Kimia,2_SBMPTN,Dki Jakarta,4) 3.500.000 - 5.000.000,P,03_SLTA
2282190056,2. FKIP,Pendidikan Kimia,3_SMMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
2282190060,2. FKIP,Pendidikan Kimia,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
2282190063,2. FKIP,Pendidikan Kimia,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
2282190064,2. FKIP,Pendidikan Kimia,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,P,03_SLTA
2282190004,2. FKIP,Pendidikan Kimia,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
2282190005,2. FKIP,Pendidikan Kimia,1_SNMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
2282190007,2. FKIP,Pendidikan Kimia,1_SNMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
2282190009,2. FKIP,Pendidikan Kimia,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
2282190010,2. FKIP,Pendidikan Kimia,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
2282190015,2. FKIP,Pendidikan Kimia,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
2282190033,2. FKIP,Pendidikan Kimia,2_SBMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,P,05_D2
2282190066,2. FKIP,Pendidikan Kimia,3_SMMPTN,Jawa Barat,4) 3.500.000 - 5.000.000,P,07_D4
2282190027,2. FKIP,Pendidikan Kimia,2_SBMPTN,Jawa Barat,5) 5.000.000 - 10.000.000,P,08_S1
2282190037,2. FKIP,Pendidikan Kimia,2_SBMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
2282190050,2. FKIP,Pendidikan Kimia,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,L,08_S1
2282190051,2. FKIP,Pendidikan Kimia,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
2282190053,2. FKIP,Pendidikan Kimia,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,P,08_S1
2282190058,2. FKIP,Pendidikan Kimia,3_SMMPTN,Banten,6) > 10.000.000,P,08_S1
2282190059,2. FKIP,Pendidikan Kimia,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
2282190061,2. FKIP,Pendidikan Kimia,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,P,08_S1
2282190065,2. FKIP,Pendidikan Kimia,3_SMMPTN,Banten,2) 500.000 - 2.000.000,P,08_S1
2282190067,2. FKIP,Pendidikan Kimia,3_SMMPTN,Banten,6) > 10.000.000,P,08_S1
2282190001,2. FKIP,Pendidikan Kimia,1_SNMPTN,Banten,4) 3.500.000 - 5.000.000,P,08_S1
2282190002,2. FKIP,Pendidikan Kimia,1_SNMPTN,Banten,3) 2.000.000 - 3.500.000,P,08_S1
2282190006,2. FKIP,Pendidikan Kimia,1_SNMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
2282190017,2. FKIP,Pendidikan Kimia,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,08_S1
2282190054,2. FKIP,Pendidikan Kimia,3_SMMPTN,Banten,6) > 10.000.000,P,09_S2
2282190055,2. FKIP,Pendidikan Kimia,3_SMMPTN,Jawa Barat,5) 5.000.000 - 10.000.000,P,09_S2
2282190057,2. FKIP,Pendidikan Kimia,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,09_S2
2282190068,2. FKIP,Pendidikan Kimia,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,09_S2
2282190008,2. FKIP,Pendidikan Kimia,1_SNMPTN,Banten,6) > 10.000.000,P,09_S2
2287190053,2. FKIP,Pendidikan Luar Biasa,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,01_SD
2287190006,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,1) <= 500.000,P,01_SD
2287190007,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,1) <= 500.000,P,01_SD
2287190010,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,01_SD
2287190013,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,01_SD
2287190015,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,1) <= 500.000,L,01_SD
2287190016,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,1) <= 500.000,P,01_SD
2287190017,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,1) <= 500.000,P,01_SD
2287190019,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,1) <= 500.000,P,01_SD
2287190020,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,2) 500.000 - 2.000.000,L,01_SD
2287190026,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Jawa Barat,2) 500.000 - 2.000.000,P,02_SLTP
2287190061,2. FKIP,Pendidikan Luar Biasa,3_SMMPTN,Jawa Barat,2) 500.000 - 2.000.000,P,02_SLTP
2287190004,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,02_SLTP
2287190005,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,02_SLTP
2287190008,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,1) <= 500.000,P,02_SLTP
2287190012,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,1) <= 500.000,P,02_SLTP
2287190022,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,02_SLTP
2287190023,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,02_SLTP
2287190028,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Dki Jakarta,5) 5.000.000 - 10.000.000,P,03_SLTA
2287190032,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
2287190034,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
2287190037,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
2287190041,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,P,03_SLTA
2287190042,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
2287190043,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
2287190045,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Lampung,2) 500.000 - 2.000.000,P,03_SLTA
2287190046,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,P,03_SLTA
2287190047,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Banten,4) 3.500.000 - 5.000.000,P,03_SLTA
2287190048,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
2287190052,2. FKIP,Pendidikan Luar Biasa,3_SMMPTN,Banten,6) > 10.000.000,P,03_SLTA
2287190057,2. FKIP,Pendidikan Luar Biasa,3_SMMPTN,Dki Jakarta,4) 3.500.000 - 5.000.000,P,03_SLTA
2287190058,2. FKIP,Pendidikan Luar Biasa,3_SMMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
2287190059,2. FKIP,Pendidikan Luar Biasa,3_SMMPTN,Banten,1) <= 500.000,P,03_SLTA
2287190062,2. FKIP,Pendidikan Luar Biasa,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,P,03_SLTA
2287190002,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
2287190003,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,4) 3.500.000 - 5.000.000,P,03_SLTA
2287190009,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
2287190011,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
2287190014,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
2287190018,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
2287190021,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
2287190024,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,4) 3.500.000 - 5.000.000,L,03_SLTA
2287190027,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Banten,5) 5.000.000 - 10.000.000,P,04_D1
2287190038,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Dki Jakarta,4) 3.500.000 - 5.000.000,P,06_D3
2287190039,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Banten,2) 500.000 - 2.000.000,P,06_D3
2287190044,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Jawa Barat,2) 500.000 - 2.000.000,P,06_D3
2287190049,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Jawa Timur,1) <= 500.000,P,06_D3
2287190056,2. FKIP,Pendidikan Luar Biasa,3_SMMPTN,Dki Jakarta,6) > 10.000.000,P,06_D3
2287190025,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
2287190029,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,P,08_S1
2287190030,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
2287190031,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Jawa Barat,5) 5.000.000 - 10.000.000,P,08_S1
2287190033,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Jawa Tengah,4) 3.500.000 - 5.000.000,L,08_S1
2287190035,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Jawa Barat,5) 5.000.000 - 10.000.000,L,08_S1
2287190036,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Kepulauan Riau,4) 3.500.000 - 5.000.000,P,08_S1
2287190050,2. FKIP,Pendidikan Luar Biasa,3_SMMPTN,Banten,3) 2.000.000 - 3.500.000,P,08_S1
2287190051,2. FKIP,Pendidikan Luar Biasa,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,P,08_S1
2287190054,2. FKIP,Pendidikan Luar Biasa,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
2287190055,2. FKIP,Pendidikan Luar Biasa,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
2287190060,2. FKIP,Pendidikan Luar Biasa,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,P,08_S1
2287190063,2. FKIP,Pendidikan Luar Biasa,3_SMMPTN,Banten,2) 500.000 - 2.000.000,P,08_S1
2287190001,2. FKIP,Pendidikan Luar Biasa,1_SNMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
2287190040,2. FKIP,Pendidikan Luar Biasa,2_SBMPTN,Jawa Barat,4) 3.500.000 - 5.000.000,P,09_S2
2221190029,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Jawa Barat,2) 500.000 - 2.000.000,L,01_SD
2221190030,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,L,01_SD
2221190031,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Kepulauan Bangka Belitung,2) 500.000 - 2.000.000,L,01_SD
2221190040,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,2) 500.000 - 2.000.000,P,01_SD
2221190045,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,P,01_SD
2221190051,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,2) 500.000 - 2.000.000,P,01_SD
2221190053,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,P,01_SD
2221190054,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,2) 500.000 - 2.000.000,P,01_SD
2221190056,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,1) <= 500.000,P,01_SD
2221190063,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,2) 500.000 - 2.000.000,P,01_SD
2221190065,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,1) <= 500.000,P,01_SD
2221190071,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,2) 500.000 - 2.000.000,L,01_SD
2221190014,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,01_SD
2221190017,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,01_SD
2221190020,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,1) <= 500.000,P,01_SD
2221190021,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Jawa Tengah,2) 500.000 - 2.000.000,P,01_SD
2221190022,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Jawa Barat,2) 500.000 - 2.000.000,P,01_SD
2221190024,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,1) <= 500.000,P,01_SD
2221190026,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,1) <= 500.000,P,01_SD
2221190032,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,P,02_SLTP
2221190033,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,L,02_SLTP
2221190039,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Dki Jakarta,4) 3.500.000 - 5.000.000,P,02_SLTP
2221190059,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Dki Jakarta,2) 500.000 - 2.000.000,L,02_SLTP
2221190064,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,P,02_SLTP
2221190072,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,P,02_SLTP
2221190084,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,1) <= 500.000,P,02_SLTP
2221190087,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,3) 2.000.000 - 3.500.000,P,02_SLTP
2221190001,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,02_SLTP
2221190011,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,02_SLTP
2221190012,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,1) <= 500.000,P,02_SLTP
2221190013,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,1) <= 500.000,P,02_SLTP
2221190018,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,02_SLTP
2221190023,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,2) 500.000 - 2.000.000,L,02_SLTP
2221190028,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Dki Jakarta,2) 500.000 - 2.000.000,L,03_SLTA
2221190034,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
2221190035,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
2221190037,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Dki Jakarta,3) 2.000.000 - 3.500.000,P,03_SLTA
2221190041,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,4) 3.500.000 - 5.000.000,L,03_SLTA
2221190043,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,4) 3.500.000 - 5.000.000,P,03_SLTA
2221190044,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
2221190046,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
2221190047,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
2221190049,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
2221190050,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Dki Jakarta,5) 5.000.000 - 10.000.000,L,03_SLTA
2221190052,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,L,03_SLTA
2221190055,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Dki Jakarta,1) <= 500.000,P,03_SLTA
2221190057,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Jawa Barat,2) 500.000 - 2.000.000,P,03_SLTA
2221190058,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Dki Jakarta,4) 3.500.000 - 5.000.000,P,03_SLTA
2221190060,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,4) 3.500.000 - 5.000.000,P,03_SLTA
2221190061,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
2221190062,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Dki Jakarta,4) 3.500.000 - 5.000.000,P,03_SLTA
2221190066,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
2221190067,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Dki Jakarta,2) 500.000 - 2.000.000,P,03_SLTA
2221190068,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
2221190069,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
2221190070,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,3) 2.000.000 - 3.500.000,L,03_SLTA
2221190073,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Dki Jakarta,4) 3.500.000 - 5.000.000,P,03_SLTA
2221190075,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,L,03_SLTA
2221190077,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,P,03_SLTA
2221190079,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
2221190088,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Dki Jakarta,3) 2.000.000 - 3.500.000,P,03_SLTA
2221190089,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,2) 500.000 - 2.000.000,L,03_SLTA
2221190091,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
2221190092,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
2221190002,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,6) > 10.000.000,P,03_SLTA
2221190003,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
2221190004,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,4) 3.500.000 - 5.000.000,P,03_SLTA
2221190005,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
2221190006,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
2221190007,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
2221190016,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
2221190019,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,P,03_SLTA
2221190027,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,1) <= 500.000,L,03_SLTA
2221190036,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
2221190038,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,5) 5.000.000 - 10.000.000,L,08_S1
2221190042,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Banten,4) 3.500.000 - 5.000.000,P,08_S1
2221190048,2. FKIP,Pendidikan Luar Sekolah,2_SBMPTN,Dki Jakarta,2) 500.000 - 2.000.000,P,08_S1
2221190074,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,P,08_S1
2221190076,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,P,08_S1
2221190080,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,6) > 10.000.000,P,08_S1
2221190082,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
2221190083,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,3) 2.000.000 - 3.500.000,P,08_S1
2221190085,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,L,08_S1
2221190086,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,3) 2.000.000 - 3.500.000,L,08_S1
2221190090,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,1) <= 500.000,P,08_S1
2221190008,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
2221190009,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
2221190010,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Dki Jakarta,4) 3.500.000 - 5.000.000,P,08_S1
2221190015,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Dki Jakarta,3) 2.000.000 - 3.500.000,P,08_S1
2221190078,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,L,09_S2
2221190081,2. FKIP,Pendidikan Luar Sekolah,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,L,09_S2
2221190025,2. FKIP,Pendidikan Luar Sekolah,1_SNMPTN,Banten,6) > 10.000.000,P,09_S2
2225190070,2. FKIP,Pendidikan Matematika,2_SBMPTN,Banten,2) 500.000 - 2.000.000,P,01_SD
2225190072,2. FKIP,Pendidikan Matematika,2_SBMPTN,Jawa Barat,1) <= 500.000,L,01_SD
2225190075,2. FKIP,Pendidikan Matematika,2_SBMPTN,Banten,2) 500.000 - 2.000.000,P,01_SD
2225190076,2. FKIP,Pendidikan Matematika,2_SBMPTN,Banten,2) 500.000 - 2.000.000,L,01_SD
2225190003,2. FKIP,Pendidikan Matematika,1_SNMPTN,Banten,1) <= 500.000,P,01_SD
2225190018,2. FKIP,Pendidikan Matematika,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,01_SD
2225190020,2. FKIP,Pendidikan Matematika,1_SNMPTN,Banten,1) <= 500.000,P,01_SD
2225190022,2. FKIP,Pendidikan Matematika,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,01_SD
2225190025,2. FKIP,Pendidikan Matematika,1_SNMPTN,Banten,1) <= 500.000,P,01_SD
2225190035,2. FKIP,Pendidikan Matematika,2_SBMPTN,Banten,5) 5.000.000 - 10.000.000,L,02_SLTP
2225190061,2. FKIP,Pendidikan Matematika,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,P,02_SLTP
2225190062,2. FKIP,Pendidikan Matematika,2_SBMPTN,Jawa Barat,5) 5.000.000 - 10.000.000,P,02_SLTP
2225190002,2. FKIP,Pendidikan Matematika,1_SNMPTN,Banten,3) 2.000.000 - 3.500.000,P,02_SLTP
2225190007,2. FKIP,Pendidikan Matematika,1_SNMPTN,Banten,3) 2.000.000 - 3.500.000,P,02_SLTP
2225190010,2. FKIP,Pendidikan Matematika,1_SNMPTN,Banten,5) 5.000.000 - 10.000.000,L,02_SLTP
2225190016,2. FKIP,Pendidikan Matematika,1_SNMPTN,Banten,1) <= 500.000,L,02_SLTP
2225190021,2. FKIP,Pendidikan Matematika,1_SNMPTN,Banten,1) <= 500.000,P,02_SLTP
2225190024,2. FKIP,Pendidikan Matematika,1_SNMPTN,Banten,2) 500.000 - 2.000.000,L,02_SLTP
2225190026,2. FKIP,Pendidikan Matematika,1_SNMPTN,Banten,1) <= 500.000,P,02_SLTP
